transaction_id,authorisation_id,card_id,product_id,transaction_datetime,settlement_date,transaction_type,merchant_id,mcc_code,transaction_amount,currency,interchange_amount,scheme_fee_amount,processor_fee_amount,net_settlement_amount,transaction_status
TXN-000084640,AUTH-000096783,CARD-0017197,PRD-00038,2026-04-17 21:42:56,2026-04-20,Purchase,MER-5541-2498,5541,130.75,USD,1.0641,0.1101,0.0624,129.51,Settled
TXN-000084641,AUTH-000096784,CARD-0017723,PRD-00038,2026-04-17 06:03:22,2026-04-17,Purchase,MER-5541-2498,5541,25.68,USD,0.1766,0.0706,0.1496,25.28,Settled
TXN-000084642,AUTH-000096785,CARD-0017347,PRD-00038,2026-04-17 02:14:06,2026-04-17,Purchase,MER-7832-9582,7832,25.28,USD,0.3943,0.0303,0.0275,24.83,Settled
TXN-000084643,AUTH-000096786,CARD-0017517,PRD-00038,2026-04-17 16:16:28,2026-04-18,ATM Withdrawal,MER-6011-5763,6011,47.22,USD,0.6365,0.0515,0.0783,46.45,Settled
TXN-000084644,AUTH-000096787,CARD-0018006,PRD-00038,2026-04-17 01:35:49,2026-04-18,Purchase,MER-5732-2321,5732,72.02,USD,1.0588,0.0547,0.0532,70.85,Settled
TXN-000084645,AUTH-000096788,CARD-0017674,PRD-00038,2026-04-17 12:38:40,2026-04-18,Purchase,MER-5964-1976,5964,11.63,USD,0.1154,0.0104,0.1107,11.39,Settled
TXN-000084646,AUTH-000096789,CARD-0017715,PRD-00038,2026-04-17 01:39:28,2026-04-19,Purchase,MER-4511-7355,4511,131.24,USD,0.5254,0.2586,0.0658,130.39,Settled
TXN-000084647,AUTH-000096790,CARD-0017918,PRD-00038,2026-04-17 23:11:51,2026-04-19,Refund,MER-4814-8963,4814,-31.38,USD,0.3917,0.0941,0.0392,-31.38,Settled
TXN-000084648,AUTH-000096791,CARD-0017715,PRD-00038,2026-04-17 00:15:30,2026-04-19,Purchase,MER-7011-3492,7011,19.72,USD,0.2583,0.0578,0.0665,19.34,Settled
TXN-000084649,AUTH-000096792,CARD-0017135,PRD-00038,2026-04-17 06:01:29,2026-04-17,Purchase,MER-5734-2587,5734,57.53,USD,0.1885,0.1423,0.0947,57.1,Settled
TXN-000084650,AUTH-000096793,CARD-0017691,PRD-00038,2026-04-17 18:58:00,2026-04-17,Purchase,MER-4814-8963,4814,11.62,USD,0.1562,0.0164,0.0273,11.42,Settled
TXN-000084651,AUTH-000096794,CARD-0016924,PRD-00038,2026-04-17 19:48:22,2026-04-18,Purchase,MER-5999-5053,5999,59.39,USD,0.7701,0.0552,0.1015,58.46,Settled
TXN-000084652,AUTH-000096795,CARD-0017401,PRD-00038,2026-04-17 09:39:32,2026-04-18,Purchase,MER-5651-6982,5651,7.27,USD,0.0643,0.0094,0.1147,7.08,Settled
TXN-000084653,AUTH-000096796,CARD-0017129,PRD-00038,2026-04-17 17:44:23,2026-04-17,Purchase,MER-8220-6692,8220,66.94,USD,0.9419,0.1296,0.1174,65.75,Settled
TXN-000084654,AUTH-000096797,CARD-0017562,PRD-00038,2026-04-17 09:31:41,2026-04-17,Purchase,MER-7011-4383,7011,22.13,USD,0.3466,0.0488,0.08,21.65,Settled
TXN-000084655,AUTH-000096798,CARD-0017191,PRD-00038,2026-04-17 11:50:00,2026-04-18,Purchase,MER-7832-7947,7832,26.49,USD,0.4456,0.0161,0.1058,25.92,Settled
TXN-000084656,AUTH-000096799,CARD-0017819,PRD-00038,2026-04-17 06:44:24,2026-04-17,Purchase,MER-4900-9233,4900,122.61,USD,0.5992,0.1217,0.1408,121.75,Settled
TXN-000084657,AUTH-000096801,CARD-0017679,PRD-00038,2026-04-17 00:14:17,2026-04-17,Purchase,MER-5541-4915,5541,38.1,USD,0.5816,0.0885,0.0428,37.39,Settled
TXN-000084658,AUTH-000096802,CARD-0017533,PRD-00038,2026-04-17 11:17:39,2026-04-18,Purchase,MER-5411-8259,5411,391.32,USD,3.9033,0.5737,0.0935,386.75,Settled
TXN-000084659,AUTH-000096803,CARD-0017969,PRD-00038,2026-04-17 18:29:30,2026-04-18,ATM Withdrawal,MER-6011-9644,6011,102.73,USD,1.2722,0.2548,0.0355,101.17,Settled
TXN-000084660,AUTH-000096804,CARD-0017938,PRD-00038,2026-04-17 01:26:51,2026-04-17,Purchase,MER-7011-2627,7011,6.25,USD,0.0887,0.0114,0.0485,6.1,Settled
TXN-000084661,AUTH-000096805,CARD-0016987,PRD-00038,2026-04-17 03:32:22,2026-04-18,Purchase,MER-7832-7947,7832,15.91,USD,0.168,0.0276,0.094,15.62,Settled
TXN-000084662,AUTH-000096806,CARD-0017070,PRD-00038,2026-04-17 12:51:20,2026-04-18,Purchase,MER-4511-7355,4511,19.96,USD,0.2729,0.0546,0.1256,19.51,Settled
TXN-000084663,AUTH-000096807,CARD-0017392,PRD-00038,2026-04-17 15:09:29,2026-04-18,Purchase,MER-5200-5853,5200,7.48,USD,0.1338,0.015,0.0327,7.3,Settled
TXN-000084664,AUTH-000096808,CARD-0017691,PRD-00038,2026-04-17 01:51:45,2026-04-18,Purchase,MER-6051-3440,6051,49.18,USD,0.7353,0.0649,0.0639,48.32,Settled
TXN-000084665,AUTH-000096809,CARD-0017248,PRD-00038,2026-04-17 11:09:00,2026-04-18,Purchase,MER-5651-6982,5651,31.14,USD,0.1623,0.0927,0.0334,30.85,Settled
TXN-000084666,AUTH-000096810,CARD-0016966,PRD-00038,2026-04-17 21:46:38,2026-04-19,Purchase,MER-5964-1976,5964,25.89,USD,0.2926,0.0167,0.1141,25.47,Settled
TXN-000084667,AUTH-000096812,CARD-0017782,PRD-00038,2026-04-17 05:14:07,2026-04-19,Purchase,MER-5999-6712,5999,18.49,USD,0.079,0.013,0.1263,18.27,Settled
TXN-000084668,AUTH-000096813,CARD-0017827,PRD-00038,2026-04-17 00:16:09,2026-04-18,Purchase,MER-7832-9582,7832,13.71,USD,0.2277,0.0131,0.034,13.44,Settled
TXN-000084669,AUTH-000096814,CARD-0018066,PRD-00038,2026-04-17 09:03:10,2026-04-18,Purchase,MER-8011-7504,8011,102.86,USD,0.4954,0.2848,0.0417,102.04,Settled
TXN-000084670,AUTH-000096815,CARD-0017230,PRD-00038,2026-04-17 09:26:07,2026-04-17,Purchase,MER-5411-3745,5411,15.5,USD,0.1378,0.0159,0.1475,15.2,Settled
TXN-000084671,AUTH-000096817,CARD-0017855,PRD-00038,2026-04-17 22:25:28,2026-04-18,ATM Withdrawal,MER-6011-5763,6011,10.95,USD,0.1324,0.0218,0.0223,10.77,Settled
TXN-000084672,AUTH-000096818,CARD-0017302,PRD-00038,2026-04-17 05:33:32,2026-04-17,ATM Withdrawal,MER-6011-9644,6011,107.3,USD,1.625,0.301,0.1218,105.25,Settled
TXN-000084673,AUTH-000096819,CARD-0017565,PRD-00038,2026-04-17 12:55:17,2026-04-17,Purchase,MER-4900-9233,4900,26.6,USD,0.0697,0.0222,0.1089,26.4,Settled
TXN-000084674,AUTH-000096820,CARD-0017477,PRD-00038,2026-04-17 19:57:15,2026-04-18,Purchase,MER-8011-1419,8011,10.71,USD,0.0577,0.0212,0.0573,10.57,Settled
TXN-000084675,AUTH-000096821,CARD-0017655,PRD-00038,2026-04-17 18:49:44,2026-04-19,Purchase,MER-8220-1093,8220,37.77,USD,0.0787,0.0376,0.1384,37.52,Settled
TXN-000084676,AUTH-000096822,CARD-0017721,PRD-00038,2026-04-17 14:23:24,2026-04-17,Purchase,MER-5999-9885,5999,78.27,USD,0.3845,0.1776,0.0322,77.68,Settled
TXN-000084677,AUTH-000096823,CARD-0018086,PRD-00038,2026-04-17 14:57:56,2026-04-17,Purchase,MER-7011-3492,7011,3.39,USD,0.0071,0.0084,0.0252,3.35,Settled
TXN-000084678,AUTH-000096824,CARD-0016915,PRD-00038,2026-04-17 11:55:31,2026-04-18,Purchase,MER-5411-6841,5411,18.24,USD,0.2928,0.0466,0.1046,17.8,Settled
TXN-000084679,AUTH-000096825,CARD-0017157,PRD-00038,2026-04-17 09:14:36,2026-04-19,Purchase,MER-7011-4383,7011,43.58,USD,0.5981,0.0339,0.1268,42.82,Settled
TXN-000084680,AUTH-000096826,CARD-0017394,PRD-00038,2026-04-17 18:11:26,2026-04-18,Purchase,MER-7832-7947,7832,29.34,USD,0.1726,0.0291,0.1347,29.0,Settled
TXN-000084681,AUTH-000096827,CARD-0017828,PRD-00038,2026-04-17 05:33:59,2026-04-18,Purchase,MER-5732-3674,5732,2.96,USD,0.0366,0.0068,0.1181,2.8,Settled
TXN-000084682,AUTH-000096828,CARD-0017335,PRD-00038,2026-04-17 10:42:19,2026-04-19,Purchase,MER-5812-8504,5812,5.38,USD,0.0484,0.0118,0.0856,5.23,Settled
TXN-000084683,AUTH-000096829,CARD-0017276,PRD-00038,2026-04-17 05:28:35,2026-04-18,Purchase,MER-5964-1976,5964,60.25,USD,0.4955,0.0424,0.0526,59.66,Settled
TXN-000084684,AUTH-000096830,CARD-0017439,PRD-00038,2026-04-17 09:31:05,2026-04-17,Purchase,MER-5999-5053,5999,5.46,USD,0.09,0.0127,0.087,5.27,Settled
TXN-000084685,AUTH-000096832,CARD-0016953,PRD-00038,2026-04-18 03:24:07,2026-04-18,Purchase,MER-8011-1419,8011,103.76,USD,1.3309,0.1358,0.038,102.26,Settled
TXN-000084686,AUTH-000096833,CARD-0017853,PRD-00038,2026-04-18 18:42:36,2026-04-20,Purchase,MER-5311-8236,5311,4.71,USD,0.0188,0.0132,0.0989,4.58,Settled
TXN-000084687,AUTH-000096834,CARD-0017252,PRD-00038,2026-04-18 14:08:44,2026-04-19,Purchase,MER-8220-6692,8220,61.22,USD,0.3813,0.1737,0.0378,60.63,Settled
TXN-000084688,AUTH-000096835,CARD-0017023,PRD-00038,2026-04-18 03:44:08,2026-04-18,Purchase,MER-4121-1146,4121,25.95,USD,0.2348,0.0298,0.0947,25.59,Settled
TXN-000084689,AUTH-000096836,CARD-0018103,PRD-00038,2026-04-18 00:59:48,2026-04-18,Purchase,MER-7011-2627,7011,39.52,USD,0.2034,0.1183,0.1068,39.09,Settled
TXN-000084690,AUTH-000096837,CARD-0017175,PRD-00038,2026-04-18 18:32:46,2026-04-19,Purchase,MER-8011-1419,8011,14.49,USD,0.0522,0.0286,0.0717,14.34,Settled
TXN-000084691,AUTH-000096838,CARD-0017299,PRD-00038,2026-04-18 02:16:02,2026-04-18,Purchase,MER-8011-7504,8011,27.46,USD,0.3999,0.0582,0.0886,26.91,Settled
TXN-000084692,AUTH-000096839,CARD-0017910,PRD-00038,2026-04-18 19:36:23,2026-04-18,Purchase,MER-5200-5853,5200,10.28,USD,0.142,0.0146,0.1013,10.02,Settled
TXN-000084693,AUTH-000096840,CARD-0016980,PRD-00038,2026-04-18 02:38:47,2026-04-19,Purchase,MER-5541-8321,5541,11.14,USD,0.1622,0.0219,0.0867,10.87,Settled
TXN-000084694,AUTH-000096841,CARD-0017147,PRD-00038,2026-04-18 07:54:14,2026-04-19,Purchase,MER-8220-6692,8220,30.05,USD,0.2732,0.0861,0.1239,29.57,Settled
TXN-000084695,AUTH-000096842,CARD-0016994,PRD-00038,2026-04-18 07:19:55,2026-04-19,Purchase,MER-5200-5853,5200,15.9,USD,0.1847,0.0345,0.0479,15.63,Settled
TXN-000084696,AUTH-000096843,CARD-0017364,PRD-00038,2026-04-18 14:57:48,2026-04-19,Purchase,MER-7011-4383,7011,16.15,USD,0.2646,0.0434,0.1407,15.7,Settled
TXN-000084697,AUTH-000096844,CARD-0017461,PRD-00038,2026-04-18 04:11:25,2026-04-20,Purchase,MER-5311-2389,5311,16.15,USD,0.1443,0.0208,0.0709,15.91,Settled
TXN-000084698,AUTH-000096845,CARD-0017094,PRD-00038,2026-04-18 20:01:35,2026-04-20,Purchase,MER-5999-6712,5999,10.02,USD,0.0612,0.0207,0.0283,9.91,Settled
TXN-000084699,AUTH-000096846,CARD-0017286,PRD-00038,2026-04-18 04:27:03,2026-04-19,Purchase,MER-8220-1093,8220,34.16,USD,0.5884,0.0504,0.1375,33.38,Settled
TXN-000084700,AUTH-000096847,CARD-0017597,PRD-00038,2026-04-18 18:46:51,2026-04-20,Purchase,MER-4814-5844,4814,22.18,USD,0.2917,0.034,0.089,21.77,Settled
TXN-000084701,AUTH-000096848,CARD-0017044,PRD-00038,2026-04-18 20:35:08,2026-04-19,Purchase,MER-5411-8259,5411,58.98,USD,0.2784,0.141,0.0735,58.49,Settled
TXN-000084702,AUTH-000096850,CARD-0017141,PRD-00038,2026-04-18 06:52:30,2026-04-18,Purchase,MER-5812-3477,5812,106.45,USD,0.8311,0.0953,0.0421,105.48,Settled
TXN-000084703,AUTH-000096851,CARD-0018063,PRD-00038,2026-04-18 17:37:47,2026-04-18,Purchase,MER-4511-7980,4511,27.75,USD,0.3397,0.0608,0.035,27.31,Settled
TXN-000084704,AUTH-000096852,CARD-0018076,PRD-00038,2026-04-18 05:42:22,2026-04-19,Purchase,MER-4900-9383,4900,42.66,USD,0.12,0.0909,0.0744,42.37,Settled
TXN-000084705,AUTH-000096853,CARD-0017831,PRD-00038,2026-04-18 11:59:14,2026-04-19,Purchase,MER-4121-2373,4121,131.16,USD,1.2141,0.181,0.1027,129.66,Settled
TXN-000084706,AUTH-000096854,CARD-0016891,PRD-00038,2026-04-18 02:13:01,2026-04-18,Purchase,MER-5541-8568,5541,9.97,USD,0.1129,0.0131,0.1477,9.7,Settled
TXN-000084707,AUTH-000096855,CARD-0017047,PRD-00038,2026-04-18 13:47:31,2026-04-20,Purchase,MER-5964-1976,5964,137.83,USD,2.4691,0.3906,0.1027,134.87,Settled
TXN-000084708,AUTH-000096856,CARD-0017110,PRD-00038,2026-04-18 19:33:54,2026-04-18,Purchase,MER-6051-3440,6051,30.28,USD,0.4291,0.0586,0.1268,29.67,Settled
TXN-000084709,AUTH-000096857,CARD-0017660,PRD-00038,2026-04-18 03:19:44,2026-04-20,Purchase,MER-5200-4423,5200,6.63,USD,0.1066,0.0072,0.1148,6.4,Settled
TXN-000084710,AUTH-000096859,CARD-0017194,PRD-00038,2026-04-18 22:23:17,2026-04-19,Purchase,MER-8220-6692,8220,16.59,USD,0.2933,0.0475,0.1449,16.1,Settled
TXN-000084711,AUTH-000096861,CARD-0017469,PRD-00038,2026-04-18 18:12:35,2026-04-19,Purchase,MER-4814-5844,4814,93.59,USD,0.8923,0.2424,0.0509,92.4,Settled
TXN-000084712,AUTH-000096862,CARD-0017920,PRD-00038,2026-04-18 18:36:01,2026-04-18,Purchase,MER-5812-3730,5812,30.55,USD,0.4582,0.0909,0.0755,29.93,Settled
TXN-000084713,AUTH-000096863,CARD-0016918,PRD-00038,2026-04-18 18:33:38,2026-04-18,Purchase,MER-4511-7355,4511,93.84,USD,1.2576,0.2518,0.1218,92.21,Settled
TXN-000084714,AUTH-000096864,CARD-0016951,PRD-00038,2026-04-18 11:46:16,2026-04-20,ATM Withdrawal,MER-6011-9644,6011,12.97,USD,0.0979,0.0143,0.0337,12.82,Settled
TXN-000084715,AUTH-000096865,CARD-0017140,PRD-00038,2026-04-18 13:57:05,2026-04-18,Purchase,MER-8220-1093,8220,9.46,USD,0.1687,0.0221,0.0455,9.22,Settled
TXN-000084716,AUTH-000096866,CARD-0018044,PRD-00038,2026-04-18 10:04:58,2026-04-18,Purchase,MER-5999-9885,5999,11.53,USD,0.1254,0.0253,0.1181,11.26,Settled
TXN-000084717,AUTH-000096867,CARD-0017500,PRD-00038,2026-04-18 20:45:54,2026-04-18,Purchase,MER-5541-8321,5541,68.5,USD,0.6484,0.0884,0.041,67.72,Settled
TXN-000084718,AUTH-000096869,CARD-0017743,PRD-00038,2026-04-18 09:21:57,2026-04-19,Purchase,MER-4900-9233,4900,13.34,USD,0.1386,0.0358,0.0555,13.11,Settled
TXN-000084719,AUTH-000096870,CARD-0017146,PRD-00038,2026-04-18 11:41:26,2026-04-18,Purchase,MER-5734-2587,5734,26.9,USD,0.0838,0.0149,0.1001,26.7,Settled
TXN-000084720,AUTH-000096871,CARD-0017443,PRD-00038,2026-04-18 00:47:04,2026-04-19,Purchase,MER-7011-4383,7011,19.16,USD,0.0644,0.0415,0.1015,18.95,Settled
TXN-000084721,AUTH-000096874,CARD-0017756,PRD-00038,2026-04-18 09:40:43,2026-04-18,Purchase,MER-5734-2587,5734,19.39,USD,0.3488,0.0562,0.1347,18.85,Settled
TXN-000084722,AUTH-000096875,CARD-0017549,PRD-00038,2026-04-18 21:59:55,2026-04-19,Refund,MER-5999-9885,5999,-9.51,USD,0.0772,0.0181,0.1147,-9.51,Settled
TXN-000084723,AUTH-000096876,CARD-0017866,PRD-00038,2026-04-18 04:06:18,2026-04-19,ATM Withdrawal,MER-6011-5763,6011,21.62,USD,0.0882,0.0547,0.1277,21.35,Settled
TXN-000084724,AUTH-000096877,CARD-0017475,PRD-00038,2026-04-18 21:52:13,2026-04-20,Purchase,MER-4814-5844,4814,17.94,USD,0.182,0.0339,0.0689,17.66,Settled
TXN-000084725,AUTH-000096878,CARD-0017290,PRD-00038,2026-04-18 21:43:56,2026-04-21,Purchase,MER-5411-1932,5411,75.66,USD,0.9185,0.0817,0.1057,74.55,Settled
TXN-000084726,AUTH-000096879,CARD-0017402,PRD-00038,2026-04-18 01:07:57,2026-04-18,Purchase,MER-7832-9582,7832,20.05,USD,0.2176,0.0513,0.0421,19.74,Settled
TXN-000084727,AUTH-000096880,CARD-0017328,PRD-00038,2026-04-18 07:47:48,2026-04-18,Purchase,MER-5964-8191,5964,100.41,USD,0.5257,0.1936,0.1011,99.59,Settled
TXN-000084728,AUTH-000096881,CARD-0017257,PRD-00038,2026-04-18 17:58:19,2026-04-18,Purchase,MER-5411-3745,5411,52.34,USD,0.817,0.1027,0.0297,51.39,Settled
TXN-000084729,AUTH-000096882,CARD-0017472,PRD-00038,2026-04-18 03:10:19,2026-04-18,Purchase,MER-5411-8259,5411,23.01,USD,0.1956,0.0688,0.116,22.63,Settled
TXN-000084730,AUTH-000096883,CARD-0017670,PRD-00038,2026-04-18 09:33:51,2026-04-18,Purchase,MER-5999-5053,5999,51.03,USD,0.8928,0.119,0.1469,49.87,Settled
TXN-000084731,AUTH-000096884,CARD-0017334,PRD-00038,2026-04-18 16:28:18,2026-04-18,Refund,MER-5734-2587,5734,-34.24,USD,0.5131,0.0422,0.0754,-34.24,Settled
TXN-000084732,AUTH-000096885,CARD-0017009,PRD-00038,2026-04-18 08:49:41,2026-04-18,Purchase,MER-5732-3674,5732,45.78,USD,0.3471,0.0576,0.0478,45.33,Settled
TXN-000084733,AUTH-000096886,CARD-0017820,PRD-00038,2026-04-18 05:38:14,2026-04-19,Purchase,MER-5734-2587,5734,6.44,USD,0.0894,0.0082,0.0937,6.25,Settled
TXN-000084734,AUTH-000096887,CARD-0017746,PRD-00038,2026-04-18 03:56:17,2026-04-20,Purchase,MER-5999-6712,5999,68.49,USD,0.1629,0.1927,0.0257,68.11,Settled
TXN-000084735,AUTH-000096888,CARD-0018100,PRD-00038,2026-04-19 13:14:05,2026-04-20,Purchase,MER-4121-2373,4121,22.33,USD,0.2276,0.049,0.1246,21.93,Settled
TXN-000084736,AUTH-000096889,CARD-0017627,PRD-00038,2026-04-19 19:13:25,2026-04-19,Purchase,MER-4511-7355,4511,15.98,USD,0.2618,0.0369,0.0627,15.62,Settled
TXN-000084737,AUTH-000096890,CARD-0017999,PRD-00038,2026-04-19 18:52:13,2026-04-19,Purchase,MER-5999-9885,5999,17.65,USD,0.296,0.0516,0.035,17.27,Settled
TXN-000084738,AUTH-000096891,CARD-0017540,PRD-00038,2026-04-19 21:40:18,2026-04-21,Purchase,MER-5964-8191,5964,13.5,USD,0.1877,0.0106,0.1107,13.19,Settled
TXN-000084739,AUTH-000096892,CARD-0017867,PRD-00038,2026-04-19 15:59:32,2026-04-19,Purchase,MER-5411-3745,5411,5.6,USD,0.0616,0.0127,0.0848,5.44,Settled
TXN-000084740,AUTH-000096893,CARD-0017940,PRD-00038,2026-04-19 04:54:35,2026-04-19,Purchase,MER-5411-1932,5411,26.8,USD,0.2726,0.0203,0.1481,26.36,Settled
TXN-000084741,AUTH-000096894,CARD-0018064,PRD-00038,2026-04-19 17:38:03,2026-04-20,ATM Withdrawal,MER-6011-9644,6011,36.09,USD,0.498,0.0784,0.0659,35.45,Settled
TXN-000084742,AUTH-000096895,CARD-0018049,PRD-00038,2026-04-19 02:38:43,2026-04-19,Purchase,MER-5651-2066,5651,24.59,USD,0.086,0.0165,0.0399,24.45,Settled
TXN-000084743,AUTH-000096896,CARD-0017457,PRD-00038,2026-04-19 06:58:04,2026-04-21,Purchase,MER-5311-8236,5311,53.97,USD,0.2518,0.0818,0.0302,53.61,Settled
TXN-000084744,AUTH-000096897,CARD-0017348,PRD-00038,2026-04-19 10:13:23,2026-04-19,Purchase,MER-4814-5844,4814,37.54,USD,0.3565,0.1119,0.0281,37.04,Settled
TXN-000084745,AUTH-000096898,CARD-0018082,PRD-00038,2026-04-19 08:05:37,2026-04-20,Purchase,MER-4121-1146,4121,30.19,USD,0.0633,0.0693,0.0354,30.02,Settled
TXN-000084746,AUTH-000096899,CARD-0017833,PRD-00038,2026-04-19 02:28:47,2026-04-19,Reversal,MER-7011-2627,7011,36.23,USD,0.4646,0.0853,0.1236,35.56,Reversed
TXN-000084747,AUTH-000096901,CARD-0017175,PRD-00038,2026-04-19 20:31:55,2026-04-20,Purchase,MER-5200-4423,5200,66.12,USD,0.6788,0.1213,0.1217,65.2,Settled
TXN-000084748,AUTH-000096903,CARD-0017627,PRD-00038,2026-04-19 23:53:35,2026-04-20,Purchase,MER-4121-2373,4121,104.61,USD,1.2117,0.2283,0.0669,103.1,Settled
TXN-000084749,AUTH-000096904,CARD-0017350,PRD-00038,2026-04-19 02:20:33,2026-04-19,Purchase,MER-7011-4383,7011,19.08,USD,0.0478,0.015,0.0744,18.94,Settled
TXN-000084750,AUTH-000096905,CARD-0017471,PRD-00038,2026-04-19 06:33:33,2026-04-20,Purchase,MER-5732-2321,5732,5.1,USD,0.0831,0.0119,0.0993,4.91,Settled
TXN-000084751,AUTH-000096906,CARD-0017962,PRD-00038,2026-04-19 14:44:22,2026-04-19,Purchase,MER-8220-1093,8220,2.87,USD,0.0372,0.0046,0.1314,2.7,Settled
TXN-000084752,AUTH-000096907,CARD-0017026,PRD-00038,2026-04-19 14:45:38,2026-04-20,Purchase,MER-5311-2389,5311,10.21,USD,0.0385,0.024,0.1358,10.01,Settled
TXN-000084753,AUTH-000096908,CARD-0017469,PRD-00038,2026-04-19 09:44:13,2026-04-19,Purchase,MER-8220-1093,8220,29.74,USD,0.4001,0.0813,0.046,29.21,Settled
TXN-000084754,AUTH-000096909,CARD-0017912,PRD-00038,2026-04-19 11:52:33,2026-04-20,Purchase,MER-5999-5053,5999,35.06,USD,0.3933,0.1005,0.0325,34.53,Settled
TXN-000084755,AUTH-000096911,CARD-0017340,PRD-00038,2026-04-19 15:34:14,2026-04-20,Purchase,MER-5541-8321,5541,26.12,USD,0.3675,0.0672,0.1315,25.55,Settled
TXN-000084756,AUTH-000096912,CARD-0017710,PRD-00038,2026-04-19 01:14:42,2026-04-20,Purchase,MER-4511-7355,4511,10.68,USD,0.0524,0.0257,0.0999,10.5,Settled
TXN-000084757,AUTH-000096913,CARD-0017970,PRD-00038,2026-04-19 01:05:52,2026-04-21,Purchase,MER-8011-1419,8011,61.17,USD,0.8405,0.1773,0.1366,60.02,Settled
TXN-000084758,AUTH-000096914,CARD-0017268,PRD-00038,2026-04-19 02:53:56,2026-04-20,Purchase,MER-5999-5053,5999,87.59,USD,0.3647,0.0951,0.1255,87.0,Settled
TXN-000084759,AUTH-000096915,CARD-0017227,PRD-00038,2026-04-19 17:54:48,2026-04-20,Purchase,MER-5651-6982,5651,98.01,USD,1.4722,0.0766,0.0278,96.43,Settled
TXN-000084760,AUTH-000096916,CARD-0017397,PRD-00038,2026-04-19 22:14:35,2026-04-21,Purchase,MER-5311-8236,5311,38.48,USD,0.5727,0.0459,0.0231,37.84,Settled
TXN-000084761,AUTH-000096917,CARD-0017161,PRD-00038,2026-04-19 02:08:47,2026-04-20,Purchase,MER-5541-4915,5541,113.03,USD,1.6575,0.3212,0.0664,110.98,Settled
TXN-000084762,AUTH-000096918,CARD-0017853,PRD-00038,2026-04-19 13:03:12,2026-04-20,Purchase,MER-5732-3674,5732,31.92,USD,0.536,0.062,0.0867,31.24,Settled
TXN-000084763,AUTH-000096919,CARD-0017896,PRD-00038,2026-04-19 03:11:08,2026-04-21,Purchase,MER-5812-8517,5812,208.28,USD,1.7951,0.415,0.0375,206.03,Settled
TXN-000084764,AUTH-000096920,CARD-0017227,PRD-00038,2026-04-19 02:12:15,2026-04-20,Purchase,MER-5411-3745,5411,16.31,USD,0.1607,0.0138,0.0365,16.1,Settled
TXN-000084765,AUTH-000096921,CARD-0017549,PRD-00038,2026-04-19 07:30:44,2026-04-19,Purchase,MER-5411-3745,5411,14.99,USD,0.0306,0.0394,0.1371,14.78,Settled
TXN-000084766,AUTH-000096922,CARD-0016921,PRD-00038,2026-04-19 12:31:28,2026-04-20,Purchase,MER-4814-8963,4814,54.57,USD,0.5503,0.0817,0.1094,53.83,Settled
TXN-000084767,AUTH-000096923,CARD-0017304,PRD-00038,2026-04-19 07:47:27,2026-04-20,Purchase,MER-5734-9156,5734,35.51,USD,0.2171,0.0469,0.0327,35.21,Settled
TXN-000084768,AUTH-000096924,CARD-0017706,PRD-00038,2026-04-19 12:30:11,2026-04-19,Purchase,MER-5651-4855,5651,3.41,USD,0.0543,0.0089,0.0418,3.31,Settled
TXN-000084769,AUTH-000096925,CARD-0017940,PRD-00038,2026-04-19 16:51:14,2026-04-19,Purchase,MER-5734-9401,5734,27.59,USD,0.0967,0.058,0.0312,27.4,Settled
TXN-000084770,AUTH-000096926,CARD-0018061,PRD-00038,2026-04-20 08:47:40,2026-04-20,Purchase,MER-5200-5853,5200,10.09,USD,0.1225,0.0132,0.1095,9.84,Settled
TXN-000084771,AUTH-000096928,CARD-0017756,PRD-00038,2026-04-20 00:48:31,2026-04-20,Purchase,MER-5541-2498,5541,64.57,USD,0.5504,0.1902,0.0792,63.75,Settled
TXN-000084772,AUTH-000096929,CARD-0016931,PRD-00038,2026-04-20 19:50:22,2026-04-22,Purchase,MER-5200-4423,5200,40.0,USD,0.2881,0.1134,0.0716,39.53,Settled
TXN-000084773,AUTH-000096930,CARD-0017567,PRD-00038,2026-04-20 04:52:10,2026-04-20,Purchase,MER-8220-6692,8220,24.45,USD,0.36,0.0709,0.0285,23.99,Settled
TXN-000084774,AUTH-000096931,CARD-0017224,PRD-00038,2026-04-20 09:55:49,2026-04-20,Purchase,MER-7832-7947,7832,12.72,USD,0.1002,0.0261,0.1266,12.47,Settled
TXN-000084775,AUTH-000096932,CARD-0017845,PRD-00038,2026-04-20 02:14:36,2026-04-20,Purchase,MER-5964-1976,5964,44.67,USD,0.6931,0.0534,0.0992,43.82,Settled
TXN-000084776,AUTH-000096933,CARD-0017794,PRD-00038,2026-04-20 00:59:02,2026-04-20,Purchase,MER-5541-8321,5541,23.71,USD,0.4054,0.0636,0.1333,23.11,Settled
TXN-000084777,AUTH-000096935,CARD-0017458,PRD-00038,2026-04-20 14:47:43,2026-04-21,Purchase,MER-5734-2587,5734,34.81,USD,0.4386,0.0711,0.1304,34.17,Settled
TXN-000084778,AUTH-000096936,CARD-0017231,PRD-00038,2026-04-20 19:57:37,2026-04-21,Purchase,MER-5732-2321,5732,15.49,USD,0.1151,0.0394,0.1207,15.21,Settled
TXN-000084779,AUTH-000096937,CARD-0017688,PRD-00038,2026-04-20 13:11:12,2026-04-20,Reversal,MER-7011-3492,7011,21.35,USD,0.2379,0.0471,0.0504,21.01,Reversed
