card_id,product_id,cardholder_ref,card_type,issue_date,activation_date,expiry_date,card_status
CARD-0014156,PRD-00032,CH-A62855E2,Physical,2026-02-11,2026-02-11,2029-02-11,Active
CARD-0014157,PRD-00032,CH-FE3F2165,Physical,2026-02-21,2026-02-23,2030-02-21,Active
CARD-0014158,PRD-00032,CH-F0D2421A,Virtual,2026-02-05,2026-02-05,2030-02-05,Active
CARD-0014159,PRD-00032,CH-475E2BBE,Physical,2026-02-08,2026-02-10,2029-02-08,Active
CARD-0014160,PRD-00032,CH-E22B9771,Virtual,2026-02-08,2026-02-10,2031-02-08,Active
CARD-0014161,PRD-00032,CH-F76AFB78,Physical,2026-02-22,2026-02-23,2030-02-22,Active
CARD-0014162,PRD-00032,CH-0117EE35,Virtual,2026-02-24,2026-02-26,2031-02-24,Active
CARD-0014163,PRD-00032,CH-ED1BBACF,Virtual,2026-02-24,2026-03-01,2031-02-24,Expired
CARD-0014164,PRD-00032,CH-EF84CC0D,Virtual,2026-02-19,2026-02-20,2029-02-19,Blocked
CARD-0014165,PRD-00032,CH-FBD525A6,Virtual,2026-02-27,2026-03-02,2029-02-27,Blocked
CARD-0014166,PRD-00032,CH-E3F930C6,Virtual,2026-02-21,2026-02-25,2031-02-21,Active
CARD-0014167,PRD-00032,CH-540B06C0,Physical,2026-02-01,2026-02-03,2029-02-01,Blocked
CARD-0014168,PRD-00032,CH-2E973A61,Physical,2026-02-13,2026-02-18,2031-02-13,Active
CARD-0014169,PRD-00032,CH-A9DA5DD7,Physical,2026-02-16,2026-02-20,2030-02-16,Closed
CARD-0014170,PRD-00032,CH-B2C3681A,Physical,2026-02-04,2026-02-08,2031-02-04,Active
CARD-0014171,PRD-00032,CH-607B0110,Physical,2026-02-06,2026-02-10,2031-02-06,Closed
CARD-0014172,PRD-00032,CH-9A51CBEA,Virtual,2026-02-27,2026-02-27,2031-02-27,Active
CARD-0014173,PRD-00032,CH-D71DA75A,Virtual,2026-02-15,2026-02-19,2029-02-15,Active
CARD-0014174,PRD-00032,CH-872A14B3,Virtual,2026-02-21,2026-02-21,2030-02-21,Active
CARD-0014175,PRD-00032,CH-7A80174E,Physical,2026-02-13,2026-02-18,2031-02-13,Active
CARD-0014176,PRD-00032,CH-B8011C29,Virtual,2026-02-03,2026-02-07,2030-02-03,Active
CARD-0014177,PRD-00032,CH-68393FF5,Virtual,2026-02-11,2026-02-12,2030-02-11,Active
CARD-0014178,PRD-00032,CH-11E55363,Virtual,2026-02-03,2026-02-04,2030-02-03,Closed
CARD-0014179,PRD-00032,CH-8DEC22FF,Physical,2026-02-22,2026-02-24,2030-02-22,Blocked
CARD-0014180,PRD-00032,CH-B48B544C,Virtual,2026-02-08,2026-02-10,2031-02-08,Blocked
CARD-0014181,PRD-00032,CH-3D70241C,Virtual,2026-02-28,2026-02-28,2030-02-28,Active
CARD-0014182,PRD-00032,CH-F7518A26,Virtual,2026-02-23,2026-02-25,2030-02-23,Active
CARD-0014183,PRD-00032,CH-07399D2C,Virtual,2026-02-07,2026-02-09,2031-02-07,Active
CARD-0014184,PRD-00032,CH-9D00841E,Virtual,2026-02-13,2026-02-15,2031-02-13,Active
CARD-0014185,PRD-00032,CH-DDCBAB13,Physical,2026-02-11,2026-02-11,2030-02-11,Active
CARD-0014186,PRD-00032,CH-1A25B90F,Physical,2026-02-05,2026-02-09,2031-02-05,Active
CARD-0014187,PRD-00032,CH-B4E0A890,Virtual,2026-02-22,2026-02-26,2031-02-22,Active
CARD-0014188,PRD-00032,CH-EC7E5D49,Physical,2026-02-04,2026-02-06,2029-02-04,Active
CARD-0014189,PRD-00032,CH-0D881247,Physical,2026-02-20,2026-02-20,2029-02-20,Active
CARD-0014190,PRD-00032,CH-F5D11B01,Physical,2026-02-19,2026-02-20,2031-02-19,Active
CARD-0014191,PRD-00032,CH-E28C35EE,Virtual,2026-02-23,2026-02-23,2029-02-23,Active
CARD-0014192,PRD-00032,CH-C01DDF41,Virtual,2026-02-26,2026-02-26,2030-02-26,Active
CARD-0014193,PRD-00032,CH-8971FF47,Physical,2026-02-27,2026-03-04,2031-02-27,Active
CARD-0014194,PRD-00032,CH-2975A005,Virtual,2026-02-18,2026-02-23,2029-02-18,Active
CARD-0014195,PRD-00032,CH-DF48D169,Physical,2026-02-14,2026-02-19,2030-02-14,Active
CARD-0014196,PRD-00032,CH-30243E0B,Virtual,2026-02-01,2026-02-04,2031-02-01,Closed
CARD-0014197,PRD-00032,CH-CE75BBC2,Virtual,2026-02-08,2026-02-12,2030-02-08,Active
CARD-0014198,PRD-00032,CH-13955E6F,Virtual,2026-02-22,2026-02-26,2030-02-22,Active
CARD-0014199,PRD-00032,CH-03AB8A34,Physical,2026-02-01,2026-02-02,2031-02-01,Active
CARD-0014200,PRD-00032,CH-2F9E3955,Physical,2026-02-12,2026-02-12,2030-02-12,Expired
CARD-0014201,PRD-00032,CH-8A22538D,Physical,2026-02-06,2026-02-09,2030-02-06,Active
CARD-0014202,PRD-00032,CH-E7FACDA4,Physical,2026-02-24,2026-02-27,2030-02-24,Active
CARD-0014203,PRD-00032,CH-51A6B439,Virtual,2026-02-02,2026-02-05,2030-02-02,Active
CARD-0014204,PRD-00032,CH-58C26F68,Physical,2026-02-10,2026-02-12,2030-02-10,Active
CARD-0014205,PRD-00032,CH-54D1FCEA,Physical,2026-02-17,2026-02-21,2029-02-17,Active
CARD-0014206,PRD-00032,CH-3B4D3447,Virtual,2026-02-24,2026-03-01,2030-02-24,Expired
CARD-0014207,PRD-00032,CH-B56A24A0,Virtual,2026-02-16,2026-02-18,2029-02-16,Active
CARD-0014208,PRD-00032,CH-85DBD022,Virtual,2026-02-11,2026-02-16,2029-02-11,Active
CARD-0014209,PRD-00032,CH-A0E3FBF5,Virtual,2026-02-24,2026-02-26,2031-02-24,Expired
CARD-0014210,PRD-00032,CH-85B26663,Virtual,2026-02-11,2026-02-13,2029-02-11,Active
CARD-0014211,PRD-00032,CH-137678DF,Physical,2026-02-01,2026-02-06,2030-02-01,Closed
CARD-0014212,PRD-00032,CH-A9AB7301,Physical,2026-02-13,2026-02-17,2029-02-13,Active
CARD-0014213,PRD-00032,CH-61980275,Physical,2026-02-17,2026-02-21,2030-02-17,Active
CARD-0014214,PRD-00032,CH-E94D1133,Virtual,2026-02-05,2026-02-08,2031-02-05,Blocked
CARD-0014215,PRD-00032,CH-F3C8FF73,Physical,2026-02-17,2026-02-17,2031-02-17,Active
CARD-0014216,PRD-00032,CH-96DE756D,Physical,2026-02-13,2026-02-17,2031-02-13,Active
CARD-0014217,PRD-00032,CH-86A61C2F,Physical,2026-02-12,2026-02-12,2030-02-12,Closed
CARD-0014218,PRD-00032,CH-896F73B4,Virtual,2026-02-11,2026-02-11,2029-02-11,Active
CARD-0014219,PRD-00032,CH-FE585A7E,Physical,2026-02-09,2026-02-14,2029-02-09,Active
CARD-0014220,PRD-00032,CH-FD7A5ED5,Physical,2026-02-15,2026-02-18,2029-02-15,Active
CARD-0014221,PRD-00032,CH-093783F2,Physical,2026-02-09,2026-02-09,2031-02-09,Active
CARD-0014222,PRD-00032,CH-3E1707B1,Virtual,2026-02-28,2026-02-28,2031-02-28,Expired
CARD-0014223,PRD-00032,CH-D6F8E0D6,Physical,2026-02-06,2026-02-09,2031-02-06,Active
CARD-0014224,PRD-00032,CH-9DECC064,Virtual,2026-02-19,2026-02-22,2031-02-19,Closed
CARD-0014225,PRD-00032,CH-E7969939,Physical,2026-02-24,2026-02-24,2031-02-24,Active
CARD-0014226,PRD-00032,CH-BBCC54C4,Physical,2026-02-09,2026-02-11,2031-02-09,Active
CARD-0014227,PRD-00032,CH-35A8E1B8,Virtual,2026-02-25,2026-02-27,2031-02-25,Active
CARD-0014228,PRD-00032,CH-044B13A5,Virtual,2026-02-06,2026-02-10,2030-02-06,Active
CARD-0014229,PRD-00032,CH-F1D444F2,Physical,2026-02-10,2026-02-12,2031-02-10,Active
CARD-0014230,PRD-00032,CH-FAEBF24A,Virtual,2026-02-16,2026-02-19,2029-02-16,Active
CARD-0014231,PRD-00032,CH-7148985A,Physical,2026-02-27,2026-03-01,2031-02-27,Active
CARD-0014232,PRD-00032,CH-7B040680,Physical,2026-02-23,2026-02-24,2030-02-23,Active
CARD-0014233,PRD-00032,CH-6D6F0D8E,Physical,2026-02-19,2026-02-22,2029-02-19,Closed
CARD-0014234,PRD-00032,CH-A9D4BB3A,Physical,2026-02-21,2026-02-24,2031-02-21,Active
CARD-0014235,PRD-00032,CH-78A072F4,Physical,2026-02-18,2026-02-20,2031-02-18,Active
CARD-0014236,PRD-00032,CH-BD20C06B,Physical,2026-02-23,2026-02-24,2030-02-23,Blocked
CARD-0014237,PRD-00032,CH-B8ED9543,Virtual,2026-02-01,2026-02-04,2031-02-01,Active
CARD-0014238,PRD-00032,CH-817D5A03,Virtual,2026-02-25,2026-02-25,2031-02-25,Active
CARD-0014239,PRD-00032,CH-72E6E75D,Physical,2026-02-11,2026-02-15,2031-02-11,Closed
CARD-0014240,PRD-00032,CH-44C56F4C,Virtual,2026-03-10,2026-03-13,2029-03-10,Active
CARD-0014241,PRD-00032,CH-F4E2F368,Virtual,2026-03-27,2026-03-29,2030-03-27,Active
CARD-0014242,PRD-00032,CH-2E975604,Virtual,2026-03-08,2026-03-13,2030-03-08,Active
CARD-0014243,PRD-00032,CH-D2E9BC78,Virtual,2026-03-13,2026-03-14,2030-03-13,Active
CARD-0014244,PRD-00032,CH-A21FA4AB,Virtual,2026-03-22,2026-03-23,2030-03-22,Active
CARD-0014245,PRD-00032,CH-C11FDA29,Physical,2026-03-13,2026-03-13,2029-03-13,Active
CARD-0014246,PRD-00032,CH-A2F8C947,Virtual,2026-03-13,2026-03-14,2031-03-13,Active
CARD-0014247,PRD-00032,CH-3E22C222,Physical,2026-03-10,2026-03-13,2029-03-10,Expired
CARD-0014248,PRD-00032,CH-2C6976F1,Physical,2026-03-17,2026-03-19,2030-03-17,Active
CARD-0014249,PRD-00032,CH-210A6C4D,Physical,2026-03-14,2026-03-15,2031-03-14,Active
CARD-0014250,PRD-00032,CH-D6D70A89,Physical,2026-03-11,2026-03-11,2029-03-11,Active
CARD-0014251,PRD-00032,CH-B6BE0683,Physical,2026-03-06,2026-03-11,2031-03-06,Expired
CARD-0014252,PRD-00032,CH-4133557C,Physical,2026-03-04,2026-03-06,2030-03-04,Active
CARD-0014253,PRD-00032,CH-87DE9CB5,Physical,2026-03-03,2026-03-03,2029-03-03,Active
CARD-0014254,PRD-00032,CH-7845E0FF,Virtual,2026-03-26,2026-03-29,2029-03-26,Active
CARD-0014255,PRD-00032,CH-203634BF,Virtual,2026-03-09,2026-03-14,2031-03-09,Active
CARD-0014256,PRD-00032,CH-BED6BB8F,Virtual,2026-03-16,2026-03-17,2031-03-16,Active
CARD-0014257,PRD-00032,CH-20667C02,Physical,2026-03-07,2026-03-08,2031-03-07,Active
CARD-0014258,PRD-00032,CH-D0D93B8B,Physical,2026-03-09,2026-03-11,2030-03-09,Active
CARD-0014259,PRD-00032,CH-EC3B5E39,Physical,2026-03-28,2026-04-02,2030-03-28,Active
CARD-0014260,PRD-00032,CH-B58D332B,Virtual,2026-03-16,2026-03-20,2029-03-16,Active
CARD-0014261,PRD-00032,CH-0AB0B4BA,Physical,2026-03-21,2026-03-24,2030-03-21,Active
CARD-0014262,PRD-00032,CH-27033A33,Virtual,2026-03-23,2026-03-24,2030-03-23,Active
CARD-0014263,PRD-00032,CH-4A549FD0,Physical,2026-03-22,2026-03-23,2030-03-22,Active
CARD-0014264,PRD-00032,CH-9A8792D1,Virtual,2026-03-13,2026-03-18,2031-03-13,Blocked
CARD-0014265,PRD-00032,CH-AF163E67,Physical,2026-03-10,2026-03-10,2030-03-10,Active
CARD-0014266,PRD-00032,CH-CBB72D0A,Virtual,2026-03-16,2026-03-17,2031-03-16,Active
CARD-0014267,PRD-00032,CH-FBAA14D4,Virtual,2026-03-05,2026-03-05,2029-03-05,Active
CARD-0014268,PRD-00032,CH-4B0D4CBD,Physical,2026-03-17,2026-03-18,2030-03-17,Closed
CARD-0014269,PRD-00032,CH-7A077232,Virtual,2026-03-27,2026-03-29,2030-03-27,Active
CARD-0014270,PRD-00032,CH-DA9338F6,Virtual,2026-03-08,2026-03-08,2031-03-08,Active
CARD-0014271,PRD-00032,CH-C9E93974,Physical,2026-03-18,2026-03-23,2029-03-18,Active
CARD-0014272,PRD-00032,CH-C8CAA571,Virtual,2026-03-07,2026-03-10,2031-03-07,Active
CARD-0014273,PRD-00032,CH-DE93F2FB,Physical,2026-03-23,2026-03-27,2031-03-23,Active
CARD-0014274,PRD-00032,CH-8713A3D5,Physical,2026-03-10,2026-03-13,2030-03-10,Active
CARD-0014275,PRD-00032,CH-FC8AE9BD,Physical,2026-03-17,2026-03-22,2029-03-17,Active
CARD-0014276,PRD-00032,CH-9BD53714,Virtual,2026-03-13,2026-03-17,2031-03-13,Closed
CARD-0014277,PRD-00032,CH-F7210F63,Virtual,2026-03-10,2026-03-13,2029-03-10,Active
CARD-0014278,PRD-00032,CH-ED6C30E4,Virtual,2026-03-20,2026-03-22,2029-03-20,Active
CARD-0014279,PRD-00032,CH-ABCF1D4E,Virtual,2026-03-03,2026-03-08,2030-03-03,Active
CARD-0014280,PRD-00032,CH-3A6F8411,Physical,2026-03-20,2026-03-23,2029-03-20,Active
CARD-0014281,PRD-00032,CH-2DA61ACF,Physical,2026-03-01,2026-03-02,2031-03-01,Active
CARD-0014282,PRD-00032,CH-F6FFEF22,Physical,2026-03-22,2026-03-22,2031-03-22,Active
CARD-0014283,PRD-00032,CH-8B5B600A,Virtual,2026-03-22,2026-03-26,2031-03-22,Active
CARD-0014284,PRD-00032,CH-88DF6A45,Physical,2026-03-01,2026-03-06,2030-03-01,Active
CARD-0014285,PRD-00032,CH-700D5278,Virtual,2026-03-09,2026-03-10,2030-03-09,Active
CARD-0014286,PRD-00032,CH-D9590BBB,Physical,2026-03-01,2026-03-02,2031-03-01,Active
CARD-0014287,PRD-00032,CH-3D390F79,Physical,2026-03-04,2026-03-07,2029-03-04,Active
CARD-0014288,PRD-00032,CH-F0A4F07E,Virtual,2026-03-20,2026-03-24,2029-03-20,Active
CARD-0014289,PRD-00032,CH-97C35AFE,Physical,2026-03-27,2026-04-01,2029-03-27,Active
CARD-0014290,PRD-00032,CH-F5799EAA,Physical,2026-03-05,2026-03-06,2029-03-05,Active
CARD-0014291,PRD-00032,CH-08225318,Physical,2026-03-10,2026-03-13,2030-03-10,Active
CARD-0014292,PRD-00032,CH-A2DCB203,Physical,2026-03-28,2026-03-30,2029-03-28,Active
CARD-0014293,PRD-00032,CH-34D1F9EE,Virtual,2026-03-25,2026-03-29,2031-03-25,Active
CARD-0014294,PRD-00032,CH-F1AD9124,Physical,2026-03-22,2026-03-23,2029-03-22,Closed
CARD-0014295,PRD-00032,CH-DC0537E3,Virtual,2026-03-22,2026-03-25,2029-03-22,Active
CARD-0014296,PRD-00032,CH-82FBA3D1,Virtual,2026-03-25,2026-03-25,2030-03-25,Active
CARD-0014297,PRD-00032,CH-3DC766D6,Virtual,2026-03-02,2026-03-03,2031-03-02,Active
CARD-0014298,PRD-00032,CH-7FB14B4B,Physical,2026-03-05,2026-03-08,2029-03-05,Active
CARD-0014299,PRD-00032,CH-603C5F4F,Physical,2026-03-25,2026-03-25,2031-03-25,Active
CARD-0014300,PRD-00032,CH-3F6C9DF5,Virtual,2026-03-25,2026-03-27,2030-03-25,Active
CARD-0014301,PRD-00032,CH-9FE2CADC,Virtual,2026-03-09,2026-03-09,2030-03-09,Active
CARD-0014302,PRD-00032,CH-E33AC2D0,Virtual,2026-03-23,2026-03-25,2029-03-23,Blocked
CARD-0014303,PRD-00032,CH-1360D6B6,Physical,2026-03-25,2026-03-30,2030-03-25,Active
CARD-0014304,PRD-00032,CH-04541F13,Virtual,2026-03-11,2026-03-12,2031-03-11,Active
CARD-0014305,PRD-00032,CH-D1906428,Virtual,2026-03-02,2026-03-07,2029-03-02,Active
CARD-0014306,PRD-00032,CH-47BB6AEC,Virtual,2026-03-02,2026-03-04,2031-03-02,Active
CARD-0014307,PRD-00032,CH-5379CEB3,Physical,2026-03-28,2026-03-28,2029-03-28,Active
CARD-0014308,PRD-00032,CH-2119D4FF,Physical,2026-03-13,2026-03-13,2031-03-13,Active
CARD-0014309,PRD-00032,CH-7DB2517A,Virtual,2026-03-21,2026-03-26,2030-03-21,Active
CARD-0014310,PRD-00032,CH-75F777B7,Virtual,2026-03-22,2026-03-26,2030-03-22,Active
CARD-0014311,PRD-00032,CH-ED0E7A58,Virtual,2026-03-12,2026-03-12,2031-03-12,Active
CARD-0014312,PRD-00032,CH-6E7659E3,Virtual,2026-03-24,2026-03-27,2031-03-24,Expired
CARD-0014313,PRD-00032,CH-7672317D,Virtual,2026-03-27,2026-03-28,2029-03-27,Active
CARD-0014314,PRD-00032,CH-AAF403CA,Physical,2026-03-17,2026-03-18,2029-03-17,Active
CARD-0014315,PRD-00032,CH-F5F1607B,Virtual,2026-03-08,2026-03-13,2031-03-08,Active
CARD-0014316,PRD-00032,CH-57DFDE3B,Virtual,2026-03-02,2026-03-07,2030-03-02,Active
CARD-0014317,PRD-00032,CH-F9EC5842,Physical,2026-03-27,2026-03-31,2030-03-27,Active
CARD-0014318,PRD-00032,CH-57B4D9AE,Physical,2026-03-06,2026-03-07,2030-03-06,Closed
CARD-0014319,PRD-00032,CH-3D700453,Virtual,2026-03-24,2026-03-28,2031-03-24,Expired
CARD-0014320,PRD-00032,CH-224E11BA,Physical,2026-03-21,2026-03-25,2030-03-21,Active
CARD-0014321,PRD-00032,CH-153E1A00,Physical,2026-03-26,2026-03-28,2031-03-26,Active
CARD-0014322,PRD-00032,CH-8391F85D,Virtual,2026-03-22,2026-03-25,2029-03-22,Active
CARD-0014323,PRD-00032,CH-F5027FDA,Virtual,2026-03-04,2026-03-05,2030-03-04,Active
CARD-0014324,PRD-00032,CH-1305C302,Physical,2026-03-02,2026-03-02,2029-03-02,Active
CARD-0014325,PRD-00032,CH-58503809,Virtual,2026-03-04,2026-03-06,2030-03-04,Active
CARD-0014326,PRD-00032,CH-501D0201,Virtual,2026-03-23,2026-03-26,2030-03-23,Active
CARD-0014327,PRD-00032,CH-A9AD8897,Virtual,2026-03-08,2026-03-11,2030-03-08,Active
CARD-0014328,PRD-00032,CH-CF1AF575,Virtual,2026-03-23,2026-03-28,2030-03-23,Blocked
CARD-0014329,PRD-00032,CH-74006463,Physical,2026-03-20,2026-03-25,2031-03-20,Active
CARD-0014330,PRD-00032,CH-879370A3,Virtual,2026-03-16,2026-03-21,2029-03-16,Active
CARD-0014331,PRD-00032,CH-29FD9415,Physical,2026-03-16,2026-03-17,2031-03-16,Expired
CARD-0014332,PRD-00032,CH-64F49E7A,Physical,2026-03-01,2026-03-02,2029-03-01,Closed
CARD-0014333,PRD-00032,CH-DFA896DB,Physical,2026-03-22,2026-03-26,2031-03-22,Active
CARD-0014334,PRD-00032,CH-B5B334C4,Virtual,2026-03-07,2026-03-07,2029-03-07,Active
CARD-0014335,PRD-00032,CH-D50D12C2,Physical,2026-03-25,2026-03-26,2030-03-25,Active
CARD-0014336,PRD-00032,CH-4B9F1600,Physical,2026-03-20,2026-03-24,2031-03-20,Active
CARD-0014337,PRD-00032,CH-2620C92B,Virtual,2026-03-28,2026-03-30,2029-03-28,Active
CARD-0014338,PRD-00032,CH-0A550B84,Physical,2026-04-07,2026-04-10,2029-04-07,Blocked
CARD-0014339,PRD-00032,CH-22B089C7,Virtual,2026-04-24,2026-04-29,2029-04-24,Active
CARD-0014340,PRD-00032,CH-C3D94859,Physical,2026-04-01,2026-04-05,2030-04-01,Active
CARD-0014341,PRD-00032,CH-769633D7,Virtual,2026-04-18,2026-04-19,2030-04-18,Active
CARD-0014342,PRD-00032,CH-BB0BF375,Physical,2026-04-05,2026-04-08,2031-04-05,Active
CARD-0014343,PRD-00032,CH-4CD8F531,Physical,2026-04-17,2026-04-21,2029-04-17,Active
CARD-0014344,PRD-00032,CH-D2919B85,Virtual,2026-04-08,2026-04-09,2031-04-08,Active
CARD-0014345,PRD-00032,CH-DBB5D0F9,Physical,2026-04-28,2026-05-01,2031-04-28,Active
CARD-0014346,PRD-00032,CH-EFEBD2BC,Virtual,2026-04-06,2026-04-09,2029-04-06,Active
CARD-0014347,PRD-00032,CH-BCE2358D,Physical,2026-04-18,2026-04-19,2030-04-18,Expired
CARD-0014348,PRD-00032,CH-FDC52C85,Physical,2026-04-18,2026-04-22,2029-04-18,Blocked
CARD-0014349,PRD-00032,CH-B3C563BA,Virtual,2026-04-25,2026-04-25,2030-04-25,Active
CARD-0014350,PRD-00032,CH-FFA8BA5E,Virtual,2026-04-15,2026-04-17,2031-04-15,Active
CARD-0014351,PRD-00032,CH-4A20B40F,Physical,2026-04-09,2026-04-13,2030-04-09,Active
CARD-0014352,PRD-00032,CH-C93670A9,Virtual,2026-04-12,2026-04-14,2029-04-12,Active
CARD-0014353,PRD-00032,CH-171AE5ED,Physical,2026-04-22,2026-04-24,2029-04-22,Active
CARD-0014354,PRD-00032,CH-16AB05A3,Physical,2026-04-11,2026-04-15,2030-04-11,Active
CARD-0014355,PRD-00032,CH-09EDD3B6,Physical,2026-04-24,2026-04-26,2029-04-24,Active
CARD-0014356,PRD-00032,CH-A8F806E8,Physical,2026-04-17,2026-04-17,2030-04-17,Active
CARD-0014357,PRD-00032,CH-92593C47,Virtual,2026-04-05,2026-04-06,2029-04-05,Active
CARD-0014358,PRD-00032,CH-0FA64182,Virtual,2026-04-16,2026-04-17,2031-04-16,Expired
CARD-0014359,PRD-00032,CH-ECD194FC,Physical,2026-04-04,2026-04-07,2031-04-04,Active
CARD-0014360,PRD-00032,CH-E9C0CD03,Physical,2026-04-25,2026-04-26,2031-04-25,Closed
CARD-0014361,PRD-00032,CH-CCEC13A7,Physical,2026-04-03,2026-04-05,2029-04-03,Active
CARD-0014362,PRD-00032,CH-E77C1CF8,Physical,2026-04-03,2026-04-07,2031-04-03,Active
CARD-0014363,PRD-00032,CH-68195119,Virtual,2026-04-06,2026-04-10,2030-04-06,Active
CARD-0014364,PRD-00032,CH-E6694F3F,Virtual,2026-04-15,2026-04-15,2029-04-15,Active
CARD-0014365,PRD-00032,CH-F76EE4C9,Virtual,2026-04-21,2026-04-24,2031-04-21,Active
CARD-0014366,PRD-00032,CH-CCC74F10,Virtual,2026-04-01,2026-04-04,2030-04-01,Active
CARD-0014367,PRD-00032,CH-BAD829E9,Virtual,2026-04-24,2026-04-26,2030-04-24,Active
CARD-0014368,PRD-00032,CH-CD11435D,Physical,2026-04-25,2026-04-27,2029-04-25,Active
CARD-0014369,PRD-00032,CH-7915F907,Virtual,2026-04-23,2026-04-28,2031-04-23,Active
CARD-0014370,PRD-00032,CH-99CFC5AA,Virtual,2026-04-20,2026-04-25,2031-04-20,Active
CARD-0014371,PRD-00032,CH-6EB21DCC,Physical,2026-04-10,2026-04-14,2030-04-10,Active
CARD-0014372,PRD-00032,CH-7630B50D,Physical,2026-04-03,2026-04-06,2030-04-03,Active
CARD-0014373,PRD-00032,CH-1651B4BB,Physical,2026-04-25,2026-04-29,2029-04-25,Active
CARD-0014374,PRD-00032,CH-4A54A5F3,Physical,2026-04-03,2026-04-03,2029-04-03,Active
CARD-0014375,PRD-00032,CH-C49BDCF1,Physical,2026-04-16,2026-04-16,2031-04-16,Active
CARD-0014376,PRD-00032,CH-C5F52912,Physical,2026-04-27,2026-05-02,2031-04-27,Blocked
CARD-0014377,PRD-00032,CH-E2028858,Virtual,2026-04-14,2026-04-14,2029-04-14,Active
CARD-0014378,PRD-00032,CH-80A3E46E,Physical,2026-04-19,2026-04-20,2031-04-19,Active
CARD-0014379,PRD-00032,CH-0A18501D,Physical,2026-04-06,2026-04-10,2029-04-06,Active
CARD-0014380,PRD-00032,CH-DBFAEDFC,Physical,2026-04-07,2026-04-08,2029-04-07,Active
CARD-0014381,PRD-00032,CH-29AAB709,Virtual,2026-04-16,2026-04-18,2030-04-16,Active
CARD-0014382,PRD-00032,CH-9A331379,Virtual,2026-04-22,2026-04-24,2031-04-22,Active
CARD-0014383,PRD-00032,CH-A50CB05B,Virtual,2026-04-16,2026-04-21,2029-04-16,Active
CARD-0014384,PRD-00032,CH-9411BD59,Virtual,2026-04-20,2026-04-25,2029-04-20,Active
CARD-0014385,PRD-00032,CH-4D5116CD,Physical,2026-04-24,2026-04-27,2031-04-24,Active
CARD-0014386,PRD-00032,CH-30318A12,Virtual,2026-04-10,2026-04-14,2029-04-10,Active
CARD-0014387,PRD-00032,CH-1B91BA8A,Virtual,2026-04-13,2026-04-14,2030-04-13,Active
CARD-0014388,PRD-00032,CH-9710160B,Virtual,2026-04-28,2026-04-28,2029-04-28,Active
CARD-0014389,PRD-00032,CH-11F24FD8,Physical,2026-04-07,2026-04-08,2030-04-07,Active
CARD-0014390,PRD-00032,CH-5228B1AF,Physical,2026-04-15,2026-04-17,2030-04-15,Active
CARD-0014391,PRD-00032,CH-BA209B9D,Physical,2026-04-24,2026-04-24,2031-04-24,Blocked
CARD-0014392,PRD-00032,CH-1816F30B,Virtual,2026-04-18,2026-04-22,2030-04-18,Active
CARD-0014393,PRD-00032,CH-3BC6F4BA,Physical,2026-04-01,2026-04-02,2031-04-01,Active
CARD-0014394,PRD-00032,CH-DCD1E2D9,Physical,2026-04-03,2026-04-05,2029-04-03,Expired
CARD-0014395,PRD-00032,CH-0DC8196E,Physical,2026-04-26,2026-04-28,2031-04-26,Active
CARD-0014396,PRD-00032,CH-ECFF4025,Physical,2026-04-14,2026-04-17,2030-04-14,Active
CARD-0014397,PRD-00032,CH-FD922B6F,Physical,2026-04-06,2026-04-10,2029-04-06,Active
CARD-0014398,PRD-00032,CH-15C78CCB,Physical,2026-04-07,2026-04-11,2029-04-07,Active
CARD-0014399,PRD-00032,CH-37B83DBE,Virtual,2026-04-28,2026-05-03,2030-04-28,Active
CARD-0014400,PRD-00032,CH-902CE1FC,Virtual,2026-04-06,2026-04-06,2031-04-06,Active
CARD-0014401,PRD-00032,CH-E34A90B4,Virtual,2026-04-24,2026-04-29,2029-04-24,Blocked
CARD-0014402,PRD-00032,CH-7AA88007,Physical,2026-04-05,2026-04-06,2029-04-05,Active
CARD-0014403,PRD-00032,CH-D029F8E3,Physical,2026-04-02,2026-04-06,2031-04-02,Closed
CARD-0014404,PRD-00032,CH-3D3AC0BA,Virtual,2026-04-25,2026-04-28,2031-04-25,Active
CARD-0014405,PRD-00032,CH-28ACE558,Virtual,2026-04-20,2026-04-25,2030-04-20,Active
CARD-0014406,PRD-00032,CH-FC713B1B,Physical,2026-04-15,2026-04-15,2031-04-15,Active
CARD-0014407,PRD-00032,CH-CC8C1DAE,Virtual,2026-04-16,2026-04-16,2029-04-16,Active
CARD-0014408,PRD-00032,CH-6E0B214F,Virtual,2026-04-20,2026-04-22,2031-04-20,Active
CARD-0014409,PRD-00032,CH-139CEBB3,Virtual,2026-04-03,2026-04-07,2029-04-03,Active
CARD-0014410,PRD-00032,CH-79892AD6,Physical,2026-04-04,2026-04-09,2030-04-04,Active
CARD-0014411,PRD-00032,CH-0EDB24F1,Physical,2026-04-20,2026-04-24,2031-04-20,Active
CARD-0014412,PRD-00032,CH-742B0DA8,Physical,2026-04-10,2026-04-10,2030-04-10,Active
CARD-0014413,PRD-00032,CH-274B852A,Virtual,2026-04-17,2026-04-19,2031-04-17,Closed
CARD-0014414,PRD-00032,CH-A72C3D57,Virtual,2026-04-08,2026-04-08,2031-04-08,Active
CARD-0014415,PRD-00032,CH-13430877,Virtual,2026-04-12,2026-04-17,2030-04-12,Active
